user_detail_id,first_name,last_name,gender,age,username,password,email,phone_number,address
899,Galur,Hidayat,F,39,galur715,l#d8IA52Qf,galur.hidayat@hotmail.com,(0094) 829-5172,"Jl. M.T Haryono No. 4, Palu, MA 62011"
900,Padma,Namaga,F,46,namaga658,$TRf5_Dc0z,padma.namaga@hotmail.com,+62 (016) 749 0678,"Jalan Astana Anyar No. 7, Denpasar, RI 97784"
901,Belinda,Widodo,M,52,belinda426,1lGEUFGz!m,belinda.widodo@yahoo.com,(0978) 763-9888,"Gang Sukajadi No. 20, Kendari, SN 38446"
902,Lidya,Dongoran,F,45,dongoran670,p3pb9GbL(U,lidya.dongoran@hotmail.com,+62 (96) 079 6781,"Jl. Setiabudhi No. 2, Gorontalo, BE 58704"
903,Dono,Wahyudin,M,52,dono165,!4zapD1nmm,dono.wahyudin@gmail.com,+62-027-867-2137,"Jalan Tubagus Ismail No. 04, Bitung, KI 32784"
904,Hairyanto,Marpaung,F,65,hairyanto104,(7JM0uoy$#,hairyanto.marpaung@gmail.com,0869004638,"Jalan Ronggowarsito No. 0, Sawahlunto, Jambi 04682"
905,Febi,Usamah,M,44,febi362,1iH!GnmZ)g,febi.usamah@hotmail.com,(0779) 157-7368,"Jl. Siliwangi No. 02, Bitung, GO 78816"
906,Cakrabuana,Irawan,M,47,irawan295,6B+HnD88(p,cakrabuana.irawan@hotmail.com,+62-0496-892-9054,"Gg. Cikutra Barat No. 31, Sawahlunto, JA 15637"
907,Atmaja,Astuti,M,32,astuti958,1&2eYxJJaq,atmaja.astuti@hotmail.com,+62 (0556) 583 7076,"Jalan M.T Haryono No. 9, Payakumbuh, GO 79139"
908,Salman,Januar,F,26,januar47,_IHV2cDz8v,salman.januar@yahoo.com,+62 (59) 964-3665,"Gang Gedebage Selatan No. 0, Tomohon, ST 25889"
909,Marsudi,Prasetyo,F,27,marsudi867,@385iYZg*Q,marsudi.prasetyo@gmail.com,(059) 554-3426,"Jalan Ahmad Yani No. 62, Bukittinggi, Sulawesi Barat 95266"
910,Kala,Kuswoyo,F,25,kuswoyo992,kx1BZDs1&2,kala.kuswoyo@yahoo.com,+62 (07) 482 7888,"Gang Cempaka No. 86, Malang, DKI Jakarta 51775"
911,Sabri,Dongoran,M,63,sabri372,1pp6e6Xbd),sabri.dongoran@gmail.com,084 123 1212,"Jalan Pasirkoja No. 03, Gorontalo, Bengkulu 65394"
912,Hasta,Utama,M,33,hasta451,dv6yI*en)#,hasta.utama@gmail.com,+62 (446) 132-1279,"Jl. Setiabudhi No. 46, Tasikmalaya, Jawa Timur 98557"
913,Teddy,Anggriawan,M,18,anggriawan24,%t48Pmny(v,teddy.anggriawan@yahoo.com,+62-484-184-1332,"Gang S. Parman No. 72, Tangerang Selatan, Bengkulu 40798"
914,Tiara,Lailasari,M,36,tiara261,2)6VRwwKsh,tiara.lailasari@hotmail.com,+62 (540) 113-6113,"Jalan Cikutra Barat No. 615, Salatiga, Kalimantan Timur 05042"
915,Aswani,Sihotang,M,62,aswani577,G0!CNeIB!6,aswani.sihotang@yahoo.com,+62-0151-507-7905,"Gg. Rumah Sakit No. 530, Sibolga, MA 62875"
916,Nadine,Waskita,M,21,waskita409,*Gf6VpCgtW,nadine.waskita@yahoo.com,+62 (0524) 324 9093,"Jl. BKR No. 7, Kota Administrasi Jakarta Selatan, Bengkulu 63477"
917,Syahrini,Januar,M,33,januar791,4ogcEh7)$0,syahrini.januar@hotmail.com,(003) 455 3907,"Gg. Bangka Raya No. 1, Dumai, Sumatera Barat 85053"
918,Laras,Oktaviani,F,23,oktaviani730,*p00TZyXvE,laras.oktaviani@yahoo.com,+62-681-377-0942,"Jl. Kebonjati No. 66, Mojokerto, Sulawesi Selatan 50938"
919,Mulya,Santoso,F,20,mulya663,)iJNKRGn#3,mulya.santoso@hotmail.com,+62 (001) 371 9179,"Gg. M.T Haryono No. 788, Kota Administrasi Jakarta Selatan, MU 62378"
920,Panji,Riyanti,M,51,riyanti62,_919Tbh^gw,panji.riyanti@hotmail.com,+62 (83) 641-9560,"Jl. K.H. Wahid Hasyim No. 37, Salatiga, Nusa Tenggara Barat 66786"
921,Zamira,Dabukke,F,23,zamira436,EG8Nv!lr(q,zamira.dabukke@hotmail.com,+62-50-763-3367,"Gg. S. Parman No. 750, Tarakan, NT 98897"
922,Tari,Gunawan,M,56,gunawan808,n+7c&Na&t$,tari.gunawan@gmail.com,+62-0360-143-1064,"Gang Pacuan Kuda No. 555, Cimahi, Sulawesi Selatan 17131"
923,Paramita,Nababan,F,20,paramita638,wPh)3C_toD,paramita.nababan@yahoo.com,+62 (0021) 857 5618,"Gang Siliwangi No. 581, Bau-Bau, MU 56109"
924,Ajeng,Gunarto,M,20,gunarto766,^b1cGBVgNd,ajeng.gunarto@hotmail.com,+62 (83) 426-7130,"Jalan M.H Thamrin No. 6, Banjarbaru, BE 89286"
925,Bahuraksa,Salahudin,F,50,bahuraksa135,a6QJ03Oa*e,bahuraksa.salahudin@hotmail.com,+62 (0628) 371-7162,"Gang Rajawali Timur No. 6, Serang, KI 14941"
926,Wakiman,Simanjuntak,F,29,simanjuntak879,(G@V!4Oc8i,wakiman.simanjuntak@hotmail.com,+62-0093-885-3817,"Jl. S. Parman No. 3, Tegal, Maluku 08047"
927,Najam,Astuti,M,48,najam315,B!_3McrVBx,najam.astuti@gmail.com,(0247) 548 9103,"Gg. Pasteur No. 86, Batu, MA 51851"
928,Mursinin,Saptono,M,35,saptono178,)Xal2Q&q5T,mursinin.saptono@hotmail.com,+62 (02) 969-6838,"Jl. Tebet Barat Dalam No. 6, Bitung, Kalimantan Selatan 15592"
929,Ajiono,Gunawan,F,45,gunawan207,__H4K0Lko7,ajiono.gunawan@yahoo.com,(0727) 690 9238,"Jalan Jamika No. 39, Medan, KT 83744"
930,Salimah,Saptono,F,28,saptono220,8LMPb5*U)5,salimah.saptono@hotmail.com,+62 (367) 182-0436,"Gg. Suryakencana No. 1, Bogor, Bali 30758"
931,Ciaobella,Gunawan,M,45,gunawan958,96WbRynO^8,ciaobella.gunawan@gmail.com,+62 (37) 273-2220,"Gg. Jend. A. Yani No. 39, Salatiga, Gorontalo 43726"
932,Warsa,Hidayanto,F,47,hidayanto248,6VL8pEjd&y,warsa.hidayanto@gmail.com,+62 (0488) 487-3281,"Gang Indragiri No. 7, Bitung, Jawa Timur 24178"
933,Gada,Hastuti,M,48,gada948,Kk7dVz&x(!,gada.hastuti@yahoo.com,+62 (046) 915 0994,"Jalan Monginsidi No. 64, Salatiga, Banten 36424"
934,Ayu,Wacana,F,52,ayu31,L$848Tan_(,ayu.wacana@yahoo.com,+62 (750) 104-4525,"Jl. Sadang Serang No. 493, Bima, Sumatera Utara 32019"
935,Novi,Prasetyo,F,53,prasetyo533,4y5HhoHr&0,novi.prasetyo@gmail.com,+62 (188) 816 9742,"Gg. Kutisari Selatan No. 07, Padang Sidempuan, Jawa Tengah 75378"
936,Vero,Marbun,F,46,vero208,6vj#&kYb!_,vero.marbun@yahoo.com,+62 (97) 396-7602,"Jalan Pasir Koja No. 50, Kotamobagu, Lampung 72191"
937,Taswir,Nuraini,F,18,nuraini633,3JcbV_Jk)q,taswir.nuraini@gmail.com,+62-48-297-5361,"Jalan Ronggowarsito No. 1, Denpasar, KS 42697"
938,Kiandra,Andriani,M,44,andriani866,$l+%oNCF2d,kiandra.andriani@yahoo.com,+62-957-763-9860,"Jl. Rajawali Barat No. 64, Palopo, SU 43844"
939,Ajimat,Gunawan,F,35,ajimat826,^8uCVawD7q,ajimat.gunawan@gmail.com,(044) 162-7708,"Jalan Jakarta No. 4, Padang Sidempuan, KR 11797"
940,Najib,Setiawan,F,50,najib5,tQq7PzXv&_,najib.setiawan@yahoo.com,0888800570,"Jl. Cikutra Timur No. 5, Batu, Maluku 75065"
941,Emong,Laksmiwati,F,30,emong403,*!7qxZtPWs,emong.laksmiwati@hotmail.com,(091) 587-8032,"Jalan Peta No. 344, Pagaralam, JB 25604"
942,Janet,Namaga,M,62,namaga511,_8o3Pbqvhd,janet.namaga@hotmail.com,+62 (008) 858-6063,"Jalan Moch. Ramdan No. 93, Banjarbaru, Sumatera Selatan 14906"
943,Olivia,Budiyanto,M,39,olivia944,P@k76Nf0K$,olivia.budiyanto@hotmail.com,(0517) 687 2420,"Gg. Pacuan Kuda No. 91, Bandar Lampung, KU 73577"
944,Dasa,Situmorang,F,31,dasa602,8cHD+t(Y)4,dasa.situmorang@hotmail.com,0809045490,"Jl. Yos Sudarso No. 442, Parepare, Sumatera Selatan 94013"
945,Chelsea,Pratiwi,F,50,pratiwi347,%764WwrbnH,chelsea.pratiwi@yahoo.com,+62 (861) 513-7006,"Jl. W.R. Supratman No. 41, Bogor, Sumatera Utara 29090"
946,Teddy,Nababan,M,30,teddy685,y3X)_4Sv%3,teddy.nababan@gmail.com,+62 (88) 253 3759,"Jl. Soekarno Hatta No. 844, Bima, Jawa Timur 84400"
947,Wira,Hardiansyah,M,18,wira279,w3Phyhzk#D,wira.hardiansyah@gmail.com,+62-0076-470-1825,"Gg. M.T Haryono No. 62, Malang, KI 31138"
948,Hardana,Prabowo,M,31,prabowo37,R(t00DxkVU,hardana.prabowo@hotmail.com,(0650) 237 8465,"Gg. BKR No. 8, Tidore Kepulauan, JI 90777"
949,Warji,Manullang,M,55,manullang528,V@J1OwiY#X,warji.manullang@gmail.com,081 720 1662,"Gang Setiabudhi No. 5, Palembang, KU 70202"
950,Cemplunk,Widiastuti,F,31,widiastuti77,42sF6$SF$q,cemplunk.widiastuti@hotmail.com,+62 (046) 288 6847,"Jl. Pasteur No. 648, Kediri, Jawa Barat 23326"
951,Dina,Halimah,F,49,dina986,*5KE#acw!h,dina.halimah@hotmail.com,(0317) 505 8710,"Jalan Ciwastra No. 6, Semarang, NT 59987"
952,Nardi,Natsir,F,28,natsir528,)6wO(PtKw5,nardi.natsir@hotmail.com,(0207) 565 3848,"Gang Stasiun Wonokromo No. 53, Kota Administrasi Jakarta Utara, Bengkulu 62012"
953,Jaka,Anggriawan,M,49,anggriawan482,)VDksc9z1_,jaka.anggriawan@yahoo.com,+62 (601) 544 6771,"Jalan Joyoboyo No. 4, Bukittinggi, SU 63982"
954,Laksana,Wasita,M,65,wasita870,AN5HF07s+*,laksana.wasita@yahoo.com,(0817) 040-6009,"Jalan M.H Thamrin No. 3, Tidore Kepulauan, SU 78181"
955,Taufan,Maryadi,F,26,taufan612,+N&qwF+yA8,taufan.maryadi@gmail.com,+62 (91) 347-4901,"Jl. Kendalsari No. 751, Lhokseumawe, JA 39747"
956,Yunita,Andriani,F,26,andriani42,s6DgZZfA!q,yunita.andriani@yahoo.com,+62 (023) 805 2904,"Gg. Wonoayu No. 3, Jambi, JK 78104"
957,Garang,Hardiansyah,M,27,garang339,&A)4TDnu!M,garang.hardiansyah@hotmail.com,0892278510,"Jalan Moch. Ramdan No. 110, Purwokerto, AC 87175"
958,Tira,Pudjiastuti,F,60,tira580,%If4RFQzdj,tira.pudjiastuti@gmail.com,(0160) 465 3141,"Gg. Kapten Muslihat No. 23, Pontianak, Papua 56426"
959,Akarsana,Ardianto,M,22,ardianto135,F_kO8&^kiR,akarsana.ardianto@hotmail.com,(032) 092-3556,"Gg. Gedebage Selatan No. 000, Sibolga, Papua 36936"
960,Hana,Pertiwi,M,41,hana33,*EAbHCbv@3,hana.pertiwi@hotmail.com,+62-0294-532-7658,"Gang Abdul Muis No. 2, Tomohon, Kepulauan Bangka Belitung 30885"
961,Endra,Rajasa,F,42,endra563,KV!uY2Ya4H,endra.rajasa@yahoo.com,+62 (868) 448-8865,"Jalan Pasirkoja No. 36, Batam, BA 92119"
962,Rika,Andriani,M,50,andriani774,!4Cvf7wsZr,rika.andriani@hotmail.com,+62 (0798) 318 3224,"Jl. Ir. H. Djuanda No. 446, Kotamobagu, SU 90259"
963,Margana,Rahayu,F,59,rahayu577,$3KaY@MUx5,margana.rahayu@gmail.com,(032) 138 0181,"Gg. PHH. Mustofa No. 2, Dumai, Kepulauan Bangka Belitung 60921"
964,Nasab,Suwarno,M,33,suwarno369,%lCby(TjP6,nasab.suwarno@yahoo.com,+62 (420) 088 3443,"Jl. Cempaka No. 59, Sungai Penuh, Kepulauan Bangka Belitung 09086"
965,Margana,Irawan,F,58,margana540,Sq1!Uaflb#,margana.irawan@yahoo.com,+62 (43) 786-6613,"Gg. BKR No. 24, Pematangsiantar, DKI Jakarta 89447"
966,Unjani,Wijaya,F,61,unjani489,x&K3IJYtO6,unjani.wijaya@hotmail.com,(023) 254 2072,"Gg. Rawamangun No. 09, Pangkalpinang, Jawa Barat 77255"
967,Xanana,Suartini,M,20,suartini349,tz2WCpH!1),xanana.suartini@gmail.com,+62 (092) 550-4613,"Gang M.H Thamrin No. 446, Bukittinggi, Nusa Tenggara Barat 00060"
968,Umi,Kuswoyo,F,19,umi999,*$FvFaced1,umi.kuswoyo@yahoo.com,+62 (020) 081-7453,"Jalan Raya Ujungberung No. 426, Tidore Kepulauan, RI 30262"
969,Farhunnisa,Budiyanto,M,32,budiyanto56,ib85XH0)0_,farhunnisa.budiyanto@hotmail.com,0855660346,"Jalan Sukabumi No. 26, Probolinggo, SB 00926"
970,Jane,Narpati,F,34,narpati559,F*2K0kJR(w,jane.narpati@yahoo.com,+62 (002) 892-1139,"Gg. Otto Iskandardinata No. 62, Ternate, BE 91660"
971,Jessica,Natsir,M,25,natsir162,)VM8ZDfXA3,jessica.natsir@yahoo.com,(0236) 255 8331,"Gang Dipatiukur No. 3, Manado, BB 98256"
972,Marsudi,Wastuti,M,59,marsudi476,)*(Od5Ut60,marsudi.wastuti@gmail.com,+62-056-124-0897,"Jl. Sentot Alibasa No. 932, Bukittinggi, Sumatera Utara 55350"
973,Ana,Lazuardi,M,27,lazuardi233,_3z9CiNi#g,ana.lazuardi@yahoo.com,+62 (056) 581 6359,"Jl. Dipenogoro No. 420, Bandung, Nusa Tenggara Barat 66029"
974,Cici,Winarsih,M,25,winarsih591,^9R!$fl$+x,cici.winarsih@yahoo.com,0844694792,"Jalan Suryakencana No. 5, Kota Administrasi Jakarta Pusat, JT 24699"
975,Hilda,Maulana,F,63,hilda153,O8KREObe!w,hilda.maulana@gmail.com,(0220) 186 3129,"Gg. Pacuan Kuda No. 17, Langsa, Lampung 65525"
976,Anita,Wijaya,M,42,wijaya931,1uSdx1!G^w,anita.wijaya@yahoo.com,+62 (538) 975 1089,"Gang Dr. Djunjunan No. 98, Bau-Bau, Sulawesi Barat 75618"
977,Kania,Utami,F,35,utami13,I%4p8aZi^(,kania.utami@yahoo.com,(0603) 694-1035,"Gg. Ciwastra No. 85, Padang Sidempuan, SU 44500"
978,Ira,Suwarno,M,60,suwarno931,*mw1SDlnW#,ira.suwarno@gmail.com,+62-77-419-5867,"Gang Gedebage Selatan No. 009, Jambi, JB 71300"
979,Baktianto,Riyanti,M,42,riyanti352,0(T$%Dz7&6,baktianto.riyanti@yahoo.com,+62 (00) 135 9898,"Jalan Ronggowarsito No. 5, Batu, Aceh 26729"
980,Gantar,Sihombing,F,61,sihombing597,gu4QBgd4_B,gantar.sihombing@hotmail.com,+62 (47) 496-6722,"Gg. Rajawali Barat No. 062, Pariaman, MA 34168"
981,Tirta,Lazuardi,F,39,tirta196,0!4Mvcu!P_,tirta.lazuardi@hotmail.com,088 880 6169,"Gang Gardujati No. 60, Palangkaraya, BA 03467"
982,Maman,Siregar,F,50,siregar270,lH1UckTx#i,maman.siregar@yahoo.com,+62 (05) 221-7794,"Jalan Cempaka No. 4, Pekalongan, SG 79158"
983,Yani,Nuraini,M,39,nuraini666,bc9%LujW*u,yani.nuraini@yahoo.com,+62 (0595) 931-0612,"Jl. Dr. Djunjunan No. 948, Tanjungbalai, SG 98735"
984,Dadi,Setiawan,F,44,dadi228,56fKjIkc&M,dadi.setiawan@gmail.com,(0169) 644 1378,"Gg. Jend. A. Yani No. 3, Prabumulih, Jawa Timur 54684"
985,Gamani,Gunawan,F,24,gamani270,!%PfWcbm08,gamani.gunawan@yahoo.com,+62-12-106-9029,"Gg. Jend. Sudirman No. 6, Tangerang Selatan, MU 29452"
986,Lega,Puspasari,M,32,lega929,$1MZea_3*T,lega.puspasari@gmail.com,+62 (941) 682 2943,"Jalan Pelajar Pejuang No. 13, Solok, Sumatera Barat 11780"
987,Gandi,Handayani,F,28,gandi517,&5dG@Nw$m+,gandi.handayani@gmail.com,+62 (0208) 919 6613,"Gg. Astana Anyar No. 110, Subulussalam, Sulawesi Utara 50391"
988,Nilam,Anggriawan,M,43,nilam822,A)z9IYfwt^,nilam.anggriawan@gmail.com,+62 (810) 967-9730,"Jl. Yos Sudarso No. 32, Samarinda, KU 98270"
989,Zaenab,Hastuti,F,37,zaenab836,bL9Ec6Ie(0,zaenab.hastuti@gmail.com,+62-014-862-6512,"Jalan M.H Thamrin No. 184, Sukabumi, AC 29142"
990,Baktianto,Iswahyudi,F,37,baktianto986,@5rKj456u6,baktianto.iswahyudi@hotmail.com,+62 (84) 852-7407,"Gang Kendalsari No. 127, Lubuklinggau, Sumatera Utara 72785"
991,Himawan,Padmasari,F,26,padmasari659,_&KAk6z%R3,himawan.padmasari@yahoo.com,+62 (72) 393-7943,"Gg. Wonoayu No. 8, Malang, Jawa Tengah 53096"
992,Vino,Wijaya,M,62,vino169,+5kN_2BhRQ,vino.wijaya@hotmail.com,+62 (19) 565-9949,"Jl. Merdeka No. 340, Jayapura, AC 87747"
993,Gilang,Rajasa,F,18,gilang53,%z9uCEYPO^,gilang.rajasa@gmail.com,+62 (33) 185-2483,"Gg. S. Parman No. 72, Cilegon, SB 13442"
994,Vivi,Budiyanto,M,34,budiyanto71,_o5OcHf^n#,vivi.budiyanto@yahoo.com,(0262) 462-4731,"Gang Joyoboyo No. 83, Tebingtinggi, BA 25033"
995,Darmana,Prasasta,M,58,prasasta534,Qy5E0XnyU^,darmana.prasasta@gmail.com,(0257) 926 3449,"Jl. M.T Haryono No. 647, Jambi, MU 33674"
996,Rizki,Nugroho,F,56,rizki19,25ojd*vh(X,rizki.nugroho@gmail.com,+62 (13) 853-6106,"Gg. Astana Anyar No. 519, Banjarmasin, KT 27243"
997,Aslijan,Lazuardi,M,29,lazuardi985,+1NZGO)E+f,aslijan.lazuardi@yahoo.com,+62-280-246-7668,"Jalan Rajawali Timur No. 61, Batu, KR 48702"
998,Makuta,Widiastuti,M,20,widiastuti427,#d1VqLh$5E,makuta.widiastuti@hotmail.com,+62 (61) 694-9491,"Gg. KH Amin Jasuta No. 901, Kota Administrasi Jakarta Timur, AC 95124"
999,Wardaya,Pratama,M,46,wardaya324,DcM8RVc8S*,wardaya.pratama@gmail.com,089 898 4932,"Jalan Ir. H. Djuanda No. 944, Semarang, LA 81681"
1000,Tami,Simbolon,M,41,simbolon653,9eEIASMq%C,tami.simbolon@yahoo.com,+62-94-337-4570,"Jalan Dipenogoro No. 1, Bandar Lampung, SN 65771"
